2024-03-01 18:29:27.254 INFO  (qtp1112737073-34) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC628 (1792349587041681408)], commit=} 0 72
2024-03-01 18:29:28.850 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:28.852 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:28.852 INFO  (qtp1112737073-66) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC630 (1792349588751908864)], commit=} 0 39
2024-03-01 18:29:29.489 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:29.492 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:29.493 INFO  (qtp1112737073-41) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC632 (1792349589403074560)], commit=} 0 59
2024-03-01 18:29:29.711 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:29.713 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:29.714 INFO  (qtp1112737073-39) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC633 (1792349589624324096)], commit=} 0 68
2024-03-01 18:29:29.895 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:29.896 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:29.896 INFO  (qtp1112737073-36) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC634 (1792349589850816512)], commit=} 0 35
2024-03-01 18:29:30.131 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:30.134 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:30.135 INFO  (qtp1112737073-66) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC635 (1792349590097231872)], commit=} 0 38
2024-03-01 18:29:30.409 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.QuerySenderListener QuerySenderListener done.
2024-03-01 18:29:30.411 INFO  (searcherExecutor-12-thread-1-processing-images) [ x:images] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2024-03-01 18:29:30.424 INFO  (qtp1112737073-41) [ x:images] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update/json/docs params={commit=true}{add=[CC636 (1792349590374055936)], commit=} 0 64
